location,start_date,end_date,year,month,visitation_count,frequency,source_file,source_sheet,source_row,source_col,target_processing
Mary's Glen,2000-01-01,2000-12-31,2000,,4385.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Mary's Glen,2004-01-01,2004-12-31,2004,,1929.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=10
Mary's Glen,2005-01-01,2005-12-31,2005,,3814.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Mary's Glen,2006-01-01,2006-12-31,2006,,2877.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Mary's Glen,2007-01-01,2007-12-31,2007,,4176.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Mary's Glen,2008-01-01,2008-12-31,2008,,4538.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Mary's Glen,2009-01-01,2009-12-31,2009,,3588.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Mary's Glen,2010-01-01,2010-12-31,2010,,4054.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Mary's Glen,2011-01-01,2011-12-31,2011,,3122.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Mary's Glen,2012-01-01,2012-12-31,2012,,2820.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=10
Mary's Glen,2013-01-01,2013-12-31,2013,,2539.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=5
Mary's Glen,2014-01-01,2014-12-31,2014,,3461.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Mary's Glen,2015-01-01,2015-12-31,2015,,29.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=2
Mary's Glen,2016-01-01,2016-12-31,2016,,4853.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Mary's Glen,2017-01-01,2017-12-31,2017,,4463.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Mary's Glen,2018-01-01,2018-12-31,2018,,3149.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Mary's Glen,2019-01-01,2019-12-31,2019,,3613.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Mary's Glen,2020-01-01,2020-12-31,2020,,3906.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Mary's Glen,2021-01-01,2021-12-31,2021,,2963.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Mary's Glen,2022-01-01,2022-12-31,2022,,2539.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Mary's Glen,2023-01-01,2023-12-31,2023,,2380.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Mary's Glen,2024-01-01,2024-12-31,2024,,2901.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Mary's Glen,2025-01-01,2025-12-31,2025,,2929.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
McKenley Hollow,1991-01-01,1991-12-31,1991,,1233.0,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
McKenley Hollow,1992-01-01,1992-12-31,1992,,1271.0,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
McKenley Hollow,1993-01-01,1993-12-31,1993,,1260.0,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
McKenley Hollow,1994-01-01,1994-12-31,1994,,1582.0,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
McKenley Hollow,1995-01-01,1995-12-31,1995,,1608.0,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
McKenley Hollow,1996-01-01,1996-12-31,1996,,1111.0,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
McKenley Hollow,1997-01-01,1997-12-31,1997,,1329.0,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
McKenley Hollow,1998-01-01,1998-12-31,1998,,1310.0,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
McKenley Hollow,1999-01-01,1999-12-31,1999,,1128.0,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
McKenley Hollow,2000-01-01,2000-12-31,2000,,1266.0,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
McKenley Hollow,2005-01-01,2005-12-31,2005,,60.0,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=1
McKenley Hollow,2008-01-01,2008-12-31,2008,,1106.777777,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
McKenley Hollow,2009-01-01,2009-12-31,2009,,1104.125,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
McKenley Hollow,2011-01-01,2011-12-31,2011,,1026.857143,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
McKenley Hollow,2015-01-01,2015-12-31,2015,,985.0,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
McKenley Hollow,2016-01-01,2016-12-31,2016,,1166.0,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
McKenley Hollow,2017-01-01,2017-12-31,2017,,835.0,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
McKenley Hollow,2018-01-01,2018-12-31,2018,,907.0,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
McKenley Hollow,2019-01-01,2019-12-31,2019,,1026.0,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
McKenley Hollow,2020-01-01,2020-12-31,2020,,1388.0,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
McKenley Hollow,2024-01-01,2024-12-31,2024,,797.88889,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=9
McKenley Hollow,2025-01-01,2025-12-31,2025,,1073.527778,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
McKenley Hollow,2026-01-01,2026-12-31,2026,,613.732143,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=7
Millbrook to BLM FT,1991-01-01,1991-12-31,1991,,861.0,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Millbrook to BLM FT,1992-01-01,1992-12-31,1992,,765.0,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Millbrook to BLM FT,1993-01-01,1993-12-31,1993,,891.0,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Millbrook to BLM FT,1994-01-01,1994-12-31,1994,,1156.0,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Millbrook to BLM FT,1995-01-01,1995-12-31,1995,,972.0,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Millbrook to BLM FT,1996-01-01,1996-12-31,1996,,813.0,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Millbrook to BLM FT,1997-01-01,1997-12-31,1997,,927.0,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Millbrook to BLM FT,1998-01-01,1998-12-31,1998,,1168.0,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Millbrook to BLM FT,1999-01-01,1999-12-31,1999,,1359.0,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Millbrook to BLM FT,2000-01-01,2000-12-31,2000,,1316.0,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Millbrook to BLM FT,2008-01-01,2008-12-31,2008,,1298.11111,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Millbrook to BLM FT,2009-01-01,2009-12-31,2009,,1290.5,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Millbrook to BLM FT,2011-01-01,2011-12-31,2011,,1198.571428,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Millbrook to BLM FT,2016-01-01,2016-12-31,2016,,2525.0,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Millbrook to BLM FT,2017-01-01,2017-12-31,2017,,2375.0,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Millbrook to BLM FT,2018-01-01,2018-12-31,2018,,2186.0,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Millbrook to BLM FT,2019-01-01,2019-12-31,2019,,3316.0,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Millbrook to BLM FT,2020-01-01,2020-12-31,2020,,3158.0,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Millbrook to BLM FT,2025-01-01,2025-12-31,2025,,742.000001,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=3
Millbrook to BLM FT,2026-01-01,2026-12-31,2026,,1435.333333,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=7
Mink Hollow (Lake Hill),1996-01-01,1996-12-31,1996,,112.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=4
Mink Hollow (Lake Hill),1997-01-01,1997-12-31,1997,,1111.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Mink Hollow (Lake Hill),1998-01-01,1998-12-31,1998,,804.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=9
Mink Hollow (Lake Hill),1999-01-01,1999-12-31,1999,,764.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=10
Mink Hollow (Lake Hill),2000-01-01,2000-12-31,2000,,960.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Mink Hollow (Lake Hill),2004-01-01,2004-12-31,2004,,881.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Mink Hollow (Lake Hill),2005-01-01,2005-12-31,2005,,932.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Mink Hollow (Lake Hill),2006-01-01,2006-12-31,2006,,749.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Mink Hollow (Lake Hill),2007-01-01,2007-12-31,2007,,669.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=10
Mink Hollow (Lake Hill),2008-01-01,2008-12-31,2008,,699.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Mink Hollow (Lake Hill),2009-01-01,2009-12-31,2009,,650.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Mink Hollow (Lake Hill),2010-01-01,2010-12-31,2010,,617.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Mink Hollow (Lake Hill),2011-01-01,2011-12-31,2011,,491.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Mink Hollow (Lake Hill),2012-01-01,2012-12-31,2012,,333.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=8
Mink Hollow (Lake Hill),2013-01-01,2013-12-31,2013,,449.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Mink Hollow (Lake Hill),2014-01-01,2014-12-31,2014,,641.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Mink Hollow (Lake Hill),2015-01-01,2015-12-31,2015,,827.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=10
Mink Hollow (Lake Hill),2016-01-01,2016-12-31,2016,,854.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Mink Hollow (Lake Hill),2017-01-01,2017-12-31,2017,,774.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Mink Hollow (Lake Hill),2018-01-01,2018-12-31,2018,,537.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Mink Hollow (Lake Hill),2019-01-01,2019-12-31,2019,,710.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Mink Hollow (Lake Hill),2020-01-01,2020-12-31,2020,,993.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Mink Hollow (Lake Hill),2021-01-01,2021-12-31,2021,,435.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=8
Mink Hollow (Lake Hill),2022-01-01,2022-12-31,2022,,256.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=7
Mink Hollow (Lake Hill),2023-01-01,2023-12-31,2023,,384.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=8
Mink Hollow (Lake Hill),2024-01-01,2024-12-31,2024,,89.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=5
Mongaup Pond,1991-01-01,1991-12-31,1991,,227.0,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Mongaup Pond,1992-01-01,1992-12-31,1992,,227.0,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Mongaup Pond,1993-01-01,1993-12-31,1993,,305.0,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Mongaup Pond,1994-01-01,1994-12-31,1994,,214.0,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Mongaup Pond,1995-01-01,1995-12-31,1995,,200.0,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Mongaup Pond,1996-01-01,1996-12-31,1996,,256.0,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Mongaup Pond,1997-01-01,1997-12-31,1997,,405.0,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Mongaup Pond,1998-01-01,1998-12-31,1998,,356.0,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Mongaup Pond,1999-01-01,1999-12-31,1999,,457.0,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Mongaup Pond,2000-01-01,2000-12-31,2000,,463.0,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Mongaup Pond,2008-01-01,2008-12-31,2008,,379.666668,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Mongaup Pond,2009-01-01,2009-12-31,2009,,370.0,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Mongaup Pond,2011-01-01,2011-12-31,2011,,1426.285714,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Mongaup Pond,2012-01-01,2012-12-31,2012,,567.333333,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=6
Mongaup Pond,2014-01-01,2014-12-31,2014,,197.0,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Mongaup Pond,2015-01-01,2015-12-31,2015,,277.0,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Mongaup Pond,2016-01-01,2016-12-31,2016,,201.0,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Mongaup Pond,2017-01-01,2017-12-31,2017,,223.0,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Mongaup Pond,2018-01-01,2018-12-31,2018,,232.0,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
