trail_name,feature_name,edge_uid,elastic_net_coefficient,abs_elastic_net_coefficient,screen_rank,n_train_months,train_pearson,abs_train_pearson,mean_trip_count,coefficient_rank
Pine Hill West Branch Trail,edge_514173601,514173601,0.03817928480909864,0.03817928480909864,79,10,0.8537199956526017,0.8537199956526017,15.5,93
Pine Hill West Branch Trail,edge_514926986,514926986,0.01667550417423963,0.01667550417423963,30,10,0.8781770899921456,0.8781770899921456,6.5,94
Pine Hill West Branch Trail,edge_499386101,499386101,-0.009881298083131162,0.009881298083131162,91,10,0.8492528360193022,0.8492528360193022,7.0,95
Vernooy Falls Trail,edge_512400408,512400408,14.374535667394815,14.374535667394815,78,10,0.9428740156152683,0.9428740156152683,8.0,1
Vernooy Falls Trail,edge_513452553,513452553,14.167286508997803,14.167286508997803,71,12,0.9445861027454879,0.9445861027454879,7.5,2
Vernooy Falls Trail,edge_511399318,511399318,10.796640242007024,10.796640242007024,67,16,0.9450231723946152,0.9450231723946152,12.5,3
Vernooy Falls Trail,edge_513997244,513997244,8.416744449347826,8.416744449347826,88,10,0.9421475166569633,0.9421475166569633,10.0,4
Vernooy Falls Trail,edge_513996989,513996989,8.416522837231263,8.416522837231263,87,10,0.9421475166569633,0.9421475166569633,10.0,5
Vernooy Falls Trail,edge_511139760,511139760,7.405291566608457,7.405291566608457,16,11,0.9638797735871425,0.9638797735871425,11.363636363636363,6
Vernooy Falls Trail,edge_512929290,512929290,7.288687134495836,7.288687134495836,19,11,0.9630738331978205,0.9630738331978205,7.7272727272727275,7
Vernooy Falls Trail,edge_512929292,512929292,7.288648283825032,7.288648283825032,18,11,0.9630738331978205,0.9630738331978205,7.7272727272727275,8
Vernooy Falls Trail,edge_512929293,512929293,7.288617506265897,7.288617506265897,31,12,0.9577790941922887,0.9577790941922887,7.5,9
Vernooy Falls Trail,edge_511193447,511193447,7.093178798774337,7.093178798774337,28,10,0.9587394557084365,0.9587394557084365,9.5,10
Vernooy Falls Trail,edge_499375888,499375888,6.258634573221714,6.258634573221714,57,13,0.9498388656887476,0.9498388656887476,13.461538461538462,11
Vernooy Falls Trail,edge_512681997,512681997,5.708294516761491,5.708294516761491,25,11,0.9596966484608143,0.9596966484608143,7.7272727272727275,12
Vernooy Falls Trail,edge_512681995,512681995,5.707960149079618,5.707960149079618,26,11,0.9596966484608142,0.9596966484608142,7.7272727272727275,13
Vernooy Falls Trail,edge_510775230,510775230,5.271900151699548,5.271900151699548,89,11,0.9418344873567344,0.9418344873567344,7.7272727272727275,14
Vernooy Falls Trail,edge_510775232,510775232,5.27137498755709,5.27137498755709,79,12,0.9427486249292943,0.9427486249292943,7.5,15
Vernooy Falls Trail,edge_514180667,514180667,5.136863216364018,5.136863216364018,41,10,0.9545646195927661,0.9545646195927661,14.5,16
Vernooy Falls Trail,edge_510873060,510873060,4.890915420988695,4.890915420988695,33,11,0.9569522700921718,0.9569522700921718,6.363636363636363,17
Vernooy Falls Trail,edge_514123475,514123475,4.850403294098078,4.850403294098078,2,11,0.9892899762954603,0.9892899762954603,16.818181818181817,18
Vernooy Falls Trail,edge_515824592,515824592,-4.790482608382479,4.790482608382479,24,10,0.9607092395199819,0.9607092395199819,20.5,19
Vernooy Falls Trail,edge_514111489,514111489,4.410482395722943,4.410482395722943,75,14,0.9438250067242838,0.9438250067242838,15.714285714285714,20
Vernooy Falls Trail,edge_499506680,499506680,4.274717931480025,4.274717931480025,72,16,0.9444720247353219,0.9444720247353219,16.875,21
Vernooy Falls Trail,edge_499508039,499508039,4.121950813859296,4.121950813859296,15,12,0.9681178789812067,0.9681178789812067,9.583333333333334,22
Vernooy Falls Trail,edge_515506160,515506160,4.103598579776552,4.103598579776552,39,17,0.9550288797046455,0.9550288797046455,10.0,23
Vernooy Falls Trail,edge_515506162,515506162,4.10343714772621,4.10343714772621,38,17,0.9550288797046458,0.9550288797046458,10.0,24
Vernooy Falls Trail,edge_515506170,515506170,4.064977102948535,4.064977102948535,80,17,0.9425777236358039,0.9425777236358039,9.705882352941176,25
Vernooy Falls Trail,edge_515506173,515506173,4.064767304788734,4.064767304788734,81,17,0.9425777236358037,0.9425777236358037,9.705882352941176,26
Vernooy Falls Trail,edge_515506182,515506182,4.064551211623716,4.064551211623716,83,17,0.9425777236358036,0.9425777236358036,9.705882352941176,27
Vernooy Falls Trail,edge_515506184,515506184,4.064330515438757,4.064330515438757,84,17,0.9425777236358036,0.9425777236358036,9.705882352941176,28
Vernooy Falls Trail,edge_515506187,515506187,4.064106943312804,4.064106943312804,82,17,0.9425777236358037,0.9425777236358037,9.705882352941176,29
Vernooy Falls Trail,edge_511111082,511111082,3.898519329654271,3.898519329654271,27,15,0.9587862687815926,0.9587862687815926,9.333333333333334,30
Vernooy Falls Trail,edge_499397330,499397330,3.797540399958708,3.797540399958708,56,10,0.9500286618604797,0.9500286618604797,40.0,31
Vernooy Falls Trail,edge_510655105,510655105,3.6910033270869116,3.6910033270869116,60,10,0.9466690812954609,0.9466690812954609,6.0,32
Vernooy Falls Trail,edge_513984398,513984398,3.4346627834580823,3.4346627834580823,99,12,0.9415177107418589,0.9415177107418589,10.416666666666666,33
Vernooy Falls Trail,edge_499507795,499507795,3.274448746111537,3.274448746111537,66,18,0.9451039761648163,0.9451039761648163,18.055555555555557,34
Vernooy Falls Trail,edge_514054396,514054396,-3.1993457664638507,3.1993457664638507,49,14,0.952776066120328,0.952776066120328,10.0,35
Vernooy Falls Trail,edge_514111487,514111487,2.6983758555243824,2.6983758555243824,74,13,0.9439499428658971,0.9439499428658971,16.53846153846154,36
Vernooy Falls Trail,edge_515413952,515413952,2.439184254394967,2.439184254394967,48,11,0.9538280276455839,0.9538280276455839,8.181818181818182,37
Vernooy Falls Trail,edge_515297872,515297872,1.9998471516621072,1.9998471516621072,70,11,0.9446370530512492,0.9446370530512492,14.090909090909092,38
Vernooy Falls Trail,edge_513491066,513491066,1.826069449268196,1.826069449268196,90,12,0.9417913783830656,0.9417913783830656,8.333333333333334,39
Vernooy Falls Trail,edge_513531640,513531640,1.685494926775081,1.685494926775081,35,10,0.9564764422503871,0.9564764422503871,11.5,40
Vernooy Falls Trail,edge_513812899,513812899,-1.4910341183000269,1.4910341183000269,40,10,0.954808750446745,0.954808750446745,29.5,41
Vernooy Falls Trail,edge_515782279,515782279,1.280512214212929,1.280512214212929,14,10,0.970011471469692,0.970011471469692,16.5,42
Vernooy Falls Trail,edge_510876211,510876211,-1.1244910866470421,1.1244910866470421,34,10,0.9568487963550072,0.9568487963550072,8.5,43
Vernooy Falls Trail,edge_510876210,510876210,-1.1243095304046433,1.1243095304046433,30,10,0.9582419591056726,0.9582419591056726,8.5,44
Vernooy Falls Trail,edge_512645016,512645016,1.1094720983443749,1.1094720983443749,59,10,0.9469087817126198,0.9469087817126198,9.5,45
Vernooy Falls Trail,edge_511442510,511442510,-1.0339324370243619,1.0339324370243619,51,10,0.9514918947441524,0.9514918947441524,19.5,46
Vernooy Falls Trail,edge_513594302,513594302,0.98727477565063,0.98727477565063,7,10,0.97954157334711,0.97954157334711,6.5,47
Vernooy Falls Trail,edge_512439479,512439479,0.9844780387970177,0.9844780387970177,8,10,0.9786603243560854,0.9786603243560854,6.5,48
Vernooy Falls Trail,edge_511287382,511287382,0.9828220711372954,0.9828220711372954,63,11,0.9462518099369788,0.9462518099369788,6.363636363636363,49
Vernooy Falls Trail,edge_511287376,511287376,0.9823651490185306,0.9823651490185306,9,11,0.977547881757427,0.977547881757427,6.363636363636363,50
Vernooy Falls Trail,edge_515782252,515782252,0.9109156083877509,0.9109156083877509,4,10,0.9868311626725105,0.9868311626725105,17.0,51
Vernooy Falls Trail,edge_514735466,514735466,-0.9027265171398182,0.9027265171398182,36,11,0.9551274358891723,0.9551274358891723,20.0,52
Vernooy Falls Trail,edge_515542136,515542136,0.8422613331785407,0.8422613331785407,32,10,0.957368000688192,0.957368000688192,13.5,53
Vernooy Falls Trail,edge_515782250,515782250,0.7580487601378094,0.7580487601378094,1,10,0.9914542760236483,0.9914542760236483,16.0,54
Vernooy Falls Trail,edge_513531637,513531637,0.6584024873860803,0.6584024873860803,37,11,0.9550485690922209,0.9550485690922209,10.909090909090908,55
Vernooy Falls Trail,edge_513812968,513812968,-0.5477787708362525,0.5477787708362525,86,10,0.9422870114891865,0.9422870114891865,31.0,56
Vernooy Falls Trail,edge_513812965,513812965,-0.542225080395436,0.542225080395436,69,10,0.9448394798148683,0.9448394798148683,31.5,57
Vernooy Falls Trail,edge_513812967,513812967,-0.5418300035064794,0.5418300035064794,68,10,0.9448394798148685,0.9448394798148685,31.5,58
Vernooy Falls Trail,edge_513811797,513811797,-0.5135484490338867,0.5135484490338867,85,10,0.9423111261826025,0.9423111261826025,23.5,59
Vernooy Falls Trail,edge_514690814,514690814,-0.4085583268100674,0.4085583268100674,20,11,0.9625427904674649,0.9625427904674649,13.636363636363637,60
Vernooy Falls Trail,edge_511032663,511032663,-0.3152767924374972,0.3152767924374972,73,12,0.9441567425930756,0.9441567425930756,5.416666666666667,61
Vernooy Falls Trail,edge_510928111,510928111,-0.31525447868451695,0.31525447868451695,100,12,0.9410486632788414,0.9410486632788414,5.833333333333333,62
Vernooy Falls Trail,edge_511032670,511032670,-0.31524215988854043,0.31524215988854043,42,11,0.9545073769845454,0.9545073769845454,5.454545454545454,63
Vernooy Falls Trail,edge_511077932,511077932,-0.31515088092520543,0.31515088092520543,5,12,0.9818457114224223,0.9818457114224223,5.833333333333333,64
Vernooy Falls Trail,edge_511080060,511080060,-0.31500369797708777,0.31500369797708777,13,11,0.9733004221938956,0.9733004221938956,5.454545454545454,65
Vernooy Falls Trail,edge_511080090,511080090,-0.3148017899885222,0.3148017899885222,6,10,0.9806945431823137,0.9806945431823137,5.5,66
Vernooy Falls Trail,edge_511080218,511080218,-0.3145467629828817,0.3145467629828817,11,10,0.9735658840664988,0.9735658840664988,5.5,67
Vernooy Falls Trail,edge_511080241,511080241,-0.3142406372938599,0.3142406372938599,12,10,0.9735658840664988,0.9735658840664988,5.5,68
Vernooy Falls Trail,edge_510566721,510566721,-0.3137016469275059,0.3137016469275059,53,10,0.9507020582134877,0.9507020582134877,5.5,69
Vernooy Falls Trail,edge_510566720,510566720,-0.3133502433234327,0.3133502433234327,52,10,0.950702058213488,0.950702058213488,5.5,70
Vernooy Falls Trail,edge_510566719,510566719,-0.31295675903615666,0.31295675903615666,54,11,0.9501148339862351,0.9501148339862351,5.454545454545454,71
Vernooy Falls Trail,edge_510566717,510566717,-0.312524249085421,0.312524249085421,55,11,0.9501148339862349,0.9501148339862349,5.454545454545454,72
Vernooy Falls Trail,edge_510566715,510566715,-0.31205607518904227,0.31205607518904227,62,12,0.9463283739819578,0.9463283739819578,5.416666666666667,73
Vernooy Falls Trail,edge_511492653,511492653,-0.31131944100310716,0.31131944100310716,76,12,0.943770268119746,0.943770268119746,5.416666666666667,74
Vernooy Falls Trail,edge_499425110,499425110,-0.31019464642647393,0.31019464642647393,23,11,0.9607788265836713,0.9607788265836713,5.454545454545454,75
Vernooy Falls Trail,edge_515542127,515542127,0.3069218607320985,0.3069218607320985,21,11,0.9613250172136582,0.9613250172136582,13.636363636363637,76
Vernooy Falls Trail,edge_515542130,515542130,0.3065949956149866,0.3065949956149866,22,11,0.9613250172136582,0.9613250172136582,13.636363636363637,77
Vernooy Falls Trail,edge_514054345,514054345,-0.30423244653475684,0.30423244653475684,10,11,0.9745889725735367,0.9745889725735367,7.7272727272727275,78
Vernooy Falls Trail,edge_515171006,515171006,-0.30341490407228827,0.30341490407228827,45,10,0.9542516721812662,0.9542516721812662,6.5,79
Vernooy Falls Trail,edge_515171005,515171005,-0.3030338002744401,0.3030338002744401,46,10,0.9542516721812662,0.9542516721812662,6.5,80
Vernooy Falls Trail,edge_515171002,515171002,-0.30269126459123713,0.30269126459123713,47,10,0.9542516721812662,0.9542516721812662,6.5,81
Vernooy Falls Trail,edge_515171001,515171001,-0.30238999524088495,0.30238999524088495,43,10,0.9542516721812664,0.9542516721812664,6.5,82
Vernooy Falls Trail,edge_515170662,515170662,-0.3021323691853673,0.3021323691853673,44,10,0.9542516721812664,0.9542516721812664,6.5,83
Vernooy Falls Trail,edge_515506130,515506130,0.30204914222046053,0.30204914222046053,65,17,0.9451776686628013,0.9451776686628013,10.294117647058824,84
Vernooy Falls Trail,edge_515098620,515098620,-0.30199145909694447,0.30199145909694447,77,10,0.9434981207681827,0.9434981207681827,5.5,85
Vernooy Falls Trail,edge_515098709,515098709,-0.3019204233772238,0.3019204233772238,93,11,0.9417518571088597,0.9417518571088597,5.454545454545454,86
Vernooy Falls Trail,edge_515098621,515098621,-0.30180942470009503,0.30180942470009503,91,11,0.9417518571088598,0.9417518571088598,5.454545454545454,87
Vernooy Falls Trail,edge_515098708,515098708,-0.30175583865459255,0.30175583865459255,96,11,0.9417518571088596,0.9417518571088596,5.454545454545454,88
Vernooy Falls Trail,edge_515098675,515098675,-0.30167579798790006,0.30167579798790006,98,11,0.9417518571088596,0.9417518571088596,5.454545454545454,89
Vernooy Falls Trail,edge_515098687,515098687,-0.3016399264119044,0.3016399264119044,92,11,0.9417518571088597,0.9417518571088597,5.454545454545454,90
Vernooy Falls Trail,edge_515098677,515098677,-0.301591598259806,0.301591598259806,97,11,0.9417518571088596,0.9417518571088596,5.454545454545454,91
Vernooy Falls Trail,edge_515098686,515098686,-0.30157361815199313,0.30157361815199313,94,11,0.9417518571088597,0.9417518571088597,5.454545454545454,92
Vernooy Falls Trail,edge_515098679,515098679,-0.301557458002936,0.301557458002936,95,11,0.9417518571088596,0.9417518571088596,5.454545454545454,93
Vernooy Falls Trail,edge_499422810,499422810,0.2729156141316028,0.2729156141316028,64,10,0.9453006481731462,0.9453006481731462,7.5,94
Vernooy Falls Trail,edge_514863552,514863552,0.2688887653396278,0.2688887653396278,61,14,0.9464765523862336,0.9464765523862336,11.428571428571429,95
Vernooy Falls Trail,edge_515782280,515782280,0.23036258565614676,0.23036258565614676,29,10,0.9586778712947714,0.9586778712947714,16.0,96
Vernooy Falls Trail,edge_513812906,513812906,-0.21593965248454977,0.21593965248454977,58,12,0.9475128347014894,0.9475128347014894,27.5,97
Vernooy Falls Trail,edge_515400651,515400651,0.05567195950603451,0.05567195950603451,17,13,0.9634116304881053,0.9634116304881053,8.076923076923077,98
