edge_uid,reported_months,mean_trips,std_trips,log_variance,max_trips
510994653,63,641.1904761904761,704.7830335812314,2.4868515479698123,4335.0
512396365,63,1249.4444444444443,4205.2142278971905,2.486526858455104,22060.0
510648497,63,347.77777777777777,1179.425016342975,2.4852950515232677,6465.0
512403158,63,732.2222222222222,1683.039631569528,2.482627857333883,9480.0
512414000,63,319.36507936507934,843.2189150872271,2.4809103437906983,5465.0
510838430,63,829.2857142857143,2807.05373857435,2.4792058490429816,12690.0
512396327,63,1133.8095238095239,3789.554692781892,2.4791321238263997,20510.0
510648748,63,358.6507936507937,1210.70600782287,2.478091035265064,6560.0
512403807,63,598.5714285714286,1342.4842849357826,2.4732232442648496,7475.0
512396801,63,729.6031746031746,1616.0266639815804,2.4720190134691205,8875.0
511040338,63,648.4126984126984,1984.492871230628,2.4671855483725262,14270.0
510648767,63,358.6507936507937,1213.6984288067897,2.467105467917182,6575.0
510648809,63,357.93650793650795,1220.8404148308587,2.4662455285795355,6605.0
512403148,63,750.4761904761905,1717.5028089110976,2.464241629019644,9650.0
512396329,63,1150.5555555555557,3835.996013056632,2.4638632926945516,20635.0
510648811,63,357.22222222222223,1219.2497619761314,2.463598192622774,6595.0
510648764,63,359.12698412698415,1212.1989282619693,2.461648685503202,6570.0
512396360,63,1241.1904761904761,4150.596897832278,2.459717648050276,21865.0
512414036,63,468.8095238095238,1103.7142988365338,2.4583001101408977,7130.0
512403157,63,735.0793650793651,1686.794175462372,2.456754401219805,9500.0
510994193,63,643.7301587301587,710.8655379943797,2.4544837945023437,4400.0
512396285,63,1022.063492063492,3396.890612694706,2.453916752330205,18715.0
512403805,63,609.6825396825396,1362.0590061752548,2.4536439914572186,7595.0
511052215,63,1366.1904761904761,3343.492320705629,2.450562276881319,15960.0
510838309,63,814.3650793650794,2733.4004127057997,2.4456586059242906,11915.0
512396402,63,1291.904761904762,4344.393998774727,2.4440291194210326,22805.0
510648832,63,364.6825396825397,1240.773000805921,2.4432419998681056,6730.0
510723011,63,823.5714285714286,775.1651377502798,2.4416036704369333,2615.0
510723841,63,1304.2857142857142,5275.745006031241,2.4410140458924805,38880.0
512408900,63,268.1746031746032,553.1874657363667,2.4407551994664485,2980.0
512396342,63,1221.4285714285713,4088.126732909805,2.4362879258287635,21680.0
512396799,63,735.3174603174604,1614.274997812079,2.435850137024245,8830.0
510648766,63,358.8095238095238,1213.6593939091656,2.4353798424679316,6575.0
512412791,63,1147.4603174603174,2855.5724911884404,2.4349667554704446,15645.0
512408897,63,274.2857142857143,561.7210428263455,2.433122819613582,3025.0
511060172,63,734.7619047619048,1993.3646843909314,2.4324874726019323,9360.0
510837962,63,778.8095238095239,2606.3755136150953,2.4323655067159917,11190.0
512404282,63,839.8412698412699,1935.2252449241948,2.4322086675780183,10420.0
512414035,63,467.53968253968253,1100.7918238835762,2.4314176001502243,7115.0
510838109,63,818.3333333333334,2734.121903033067,2.430369491649501,11875.0
510648807,63,359.2857142857143,1220.8507270325283,2.430053343272844,6610.0
510994087,63,711.6666666666666,706.2012186978458,2.4299163402198922,2685.0
512413963,63,328.968253968254,846.1922104583867,2.425504568944829,5485.0
510649531,63,409.5238095238095,1399.161244796357,2.4253514743513427,7455.0
510648806,63,358.73015873015873,1218.8681185950322,2.4247372127687306,6600.0
512403438,63,1883.5714285714287,5666.14467754861,2.4163610986318385,28420.0
512396301,63,1111.7460317460318,3692.3048967533596,2.4158846751958976,20135.0
512404283,63,841.6666666666666,1936.5755859248045,2.4157910034382377,10425.0
510659426,63,429.76190476190476,1420.3107419458026,2.4145821388215776,7420.0
512409100,63,270.1587301587302,555.760861961945,2.414204948275821,2985.0
510648802,63,360.3174603174603,1221.6708788798737,2.411820823119099,6615.0
510838107,63,820.8730158730159,2748.5271040467233,2.4105393800951274,11875.0
510648805,63,360.63492063492066,1221.4396886274938,2.409239012376011,6620.0
510648776,63,359.04761904761904,1217.5295111819994,2.409055985219481,6590.0
510648777,63,358.8095238095238,1217.5834456022337,2.4070294800888,6590.0
510796761,63,678.0952380952381,2477.7084282254723,2.4030228010606143,13065.0
511060164,63,737.3015873015873,1979.1206147120201,2.402977256984897,9445.0
510838305,63,818.8888888888889,2733.96696366707,2.4027494083100014,11875.0
512403198,63,726.7460317460317,1651.1882717162673,2.4015597441961063,9340.0
510838105,63,819.4444444444445,2744.145397127032,2.401170188965594,11870.0
510796753,63,675.7142857142857,2473.666284039265,2.400716114626265,13045.0
510723015,63,832.6984126984127,780.4391988245825,2.3997904657323117,2615.0
510648772,63,359.6825396825397,1218.5004907592538,2.398348287635918,6590.0
512412795,63,1151.3492063492063,2865.3474999453224,2.3969311271342773,15710.0
510796755,63,675.8730158730159,2473.951967693322,2.3965403104441627,13040.0
510838335,63,820.4761904761905,2742.2734143886296,2.395406561728552,11970.0
512414214,63,1145.2380952380952,2857.831264992828,2.3953074531258305,15695.0
510971591,63,361.984126984127,275.5208259831464,2.3952740454477386,1465.0
510838439,63,836.2698412698413,2804.8109545078787,2.395095652769479,12710.0
510800659,63,706.6666666666666,2548.034663257408,2.394528767875127,13780.0
511052193,63,870.7936507936508,2398.323878143894,2.394373857429293,12900.0
510796919,63,678.4920634920635,2477.974367027567,2.393878224296543,13065.0
510796903,63,678.7301587301587,2478.1006918433504,2.3934119569418124,13065.0
510994084,63,783.3333333333334,719.1880502434,2.393258540463554,2780.0
512414037,63,470.55555555555554,1101.0428015731527,2.393044329838328,7105.0
510838358,63,827.063492063492,2772.6459987913017,2.3926173913663358,12360.0
512408868,63,284.6825396825397,575.1527658327471,2.391271914568151,3125.0
511057793,63,495.3174603174603,548.5787156560718,2.3896394518114152,3100.0
510648774,63,358.968253968254,1218.544596828448,2.3885698754714,6590.0
512404280,63,852.2222222222222,1949.9350232718214,2.3881745569165336,10485.0
512396331,63,1160.2380952380952,3862.502054344524,2.3859057287995338,20700.0
510649528,63,411.1904761904762,1400.1442075169678,2.3845368558412323,7440.0
512403444,63,1895.7142857142858,5678.008145265015,2.3837890769981738,28435.0
510796904,63,681.1904761904761,2483.08027917163,2.383471342656378,13080.0
512407435,63,1066.904761904762,3539.8009362396024,2.3833034717266544,17275.0
512414082,63,466.984126984127,1092.6394277614284,2.3823641889795453,7050.0
512428031,63,316.58730158730157,1013.10001154108,2.3787373507553453,5115.0
510838435,63,835.7142857142857,2806.3298062713197,2.3780237068366676,12715.0
512398741,63,270.7142857142857,776.0127914761215,2.3771689651833565,4630.0
512409113,63,269.44444444444446,554.9782843115104,2.376610131799698,2990.0
512403747,63,1923.1746031746031,5709.592120169307,2.3753978705716605,28515.0
510838333,63,816.2698412698413,2734.645104097807,2.3739884645930958,11920.0
511042013,63,1371.3492063492063,4843.880592940821,2.3739781493699263,34180.0
499396684,63,268.4920634920635,584.7956873162949,2.3721650491783355,2720.0
510837965,63,783.0952380952381,2613.025750242154,2.3705758251384426,11160.0
512403116,63,763.6507936507936,1745.2421974330591,2.3695531015828215,9735.0
512414526,63,381.9047619047619,866.6018305536252,2.3668588992815716,4220.0
510837976,63,663.2539682539683,2341.7344617395274,2.3633987743774245,13360.0
512403743,63,1923.888888888889,5708.335264107671,2.3617133822937277,28515.0
510839650,63,828.5714285714286,3075.002941064871,2.359945094618111,15675.0
510837978,63,653.4920634920635,2321.8384044866043,2.3581380791733086,13280.0
512403320,63,577.6190476190476,1273.0018679327886,2.35681918626185,7250.0
511062358,63,577.2222222222222,1001.9178294239317,2.3567913820489816,4350.0
510723838,63,1389.8412698412699,5635.149264435049,2.3567405985645733,41560.0
512414469,63,416.5079365079365,958.9012676313595,2.3564299811393266,4950.0
510659424,63,440.3968253968254,1453.4761728872784,2.3542360107497653,7585.0
512403463,63,1923.968253968254,5706.112325387897,2.353322323914328,28510.0
512409103,63,270.7142857142857,559.0147273889911,2.351864157581412,3015.0
512408887,63,277.85714285714283,562.97289389692,2.3517204174862933,3035.0
510723181,63,712.063492063492,675.3700508470575,2.3515726999600353,2460.0
512413970,63,322.3015873015873,826.5361189719307,2.351248806652899,5365.0
512404285,63,854.3650793650794,1934.5809940738716,2.3511148155518553,10420.0
510796915,63,680.952380952381,2483.3980780021725,2.3502086390451464,13090.0
510796974,63,683.5714285714286,2486.3854171057865,2.3495663644950544,13110.0
512403331,63,568.968253968254,1259.6857514969047,2.346858439780209,7180.0
510722731,63,1763.8095238095239,1482.3735093417436,2.3448054593180716,4805.0
512403319,63,634.4444444444445,1401.2160936909904,2.343985444913384,7920.0
512413977,63,396.1111111111111,962.0171367112775,2.3428987250104765,6295.0
510838005,63,783.6507936507936,2605.8140958047106,2.3416817081849777,11105.0
512403118,63,761.984126984127,1736.5765217441517,2.3406119059268296,9720.0
510796917,63,684.1269841269841,2486.2289327806475,2.3392468409717746,13110.0
512413981,63,387.85714285714283,949.3264650936416,2.338630755616872,6200.0
510648444,63,315.95238095238096,1062.5770777138705,2.335946990047644,5955.0
510722755,63,2712.222222222222,2178.6415154968918,2.335731043693059,7845.0
512413978,63,379.12698412698415,914.3914509390576,2.3356532056491606,5905.0
510837983,63,784.1269841269841,2613.110792881353,2.3356226225439407,11160.0
510723177,63,758.015873015873,714.2148518357016,2.335483590699272,2600.0
512413982,63,391.031746031746,956.2351237426703,2.335390457976876,6255.0
512408896,63,279.2857142857143,564.6522317826635,2.33518535129835,3040.0
512403218,63,721.8253968253969,1616.6997201555553,2.334738133536505,9150.0
511052192,63,866.1904761904761,2366.6618852854067,2.334184369655533,12885.0
512403186,63,728.7301587301587,1654.8472223250915,2.3331867513731224,9360.0
510838449,63,833.4126984126984,2797.681618740086,2.3310071991858097,12680.0
510796939,63,684.4444444444445,2485.44441912779,2.3305164789556594,13105.0
510723830,63,1149.126984126984,4701.95502747412,2.327180067152041,34795.0
511059865,63,575.7142857142857,1629.6422171017691,2.3265695597879064,8770.0
510648447,63,314.6031746031746,1062.3077820767046,2.326131582350485,5950.0
512404256,63,856.3492063492064,1963.729008296092,2.3229097838965242,10490.0
512403217,63,722.3809523809524,1615.432344292442,2.3211538460852146,9145.0
512397496,63,729.2063492063492,1660.3405709588437,2.3209261696020547,9370.0
510659423,63,444.12698412698415,1460.373499420097,2.3193950162190395,7620.0
510843874,63,312.85714285714283,1034.084726315091,2.3190668927562887,7370.0
510649589,63,439.44444444444446,1486.3882701386387,2.319021391688876,7815.0
510796972,63,684.7619047619048,2486.754983029514,2.3163991617116655,13120.0
510797040,63,690.7142857142857,2503.4255333286146,2.316341557666518,13200.0
510649576,63,439.2063492063492,1484.2841237307086,2.316071011570018,7800.0
510838348,63,822.063492063492,2751.8188464442337,2.315353088109008,12175.0
510847503,63,843.968253968254,2845.938271315319,2.3125508948297693,13265.0
511062220,63,268.57142857142856,530.2581755323477,2.308187332797033,2995.0
510837969,63,695.1587301587301,2429.520888692235,2.308011925722425,13685.0
510838007,63,791.2698412698413,2627.322930446498,2.3066445897180565,11165.0
512399409,63,548.968253968254,908.7505418777099,2.3049800656793007,5260.0
512414136,63,380.7936507936508,938.3836507996447,2.3034786880964697,6135.0
511075938,63,911.5079365079365,2935.3317165571452,2.302450689408776,16850.0
510723843,63,256.58730158730157,592.2904048751062,2.3002925715609743,4400.0
512396283,63,949.3650793650794,3114.705688481281,2.299042462183794,17815.0
510797061,63,691.1111111111111,2503.603764583334,2.297145711534023,13200.0
512399421,63,496.1904761904762,878.624160119982,2.2970500656220136,4880.0
510857706,63,887.6190476190476,2921.8936989593635,2.2969211653005077,13645.0
510837991,63,777.3015873015873,2593.804470923846,2.2956705496387504,11060.0
510847168,63,845.0793650793651,2804.7106820006625,2.294588543346794,12710.0
510649722,63,438.968253968254,1487.4293582386115,2.293972414409075,7810.0
511062350,63,487.6984126984127,852.3316338313967,2.293928342279569,3415.0
512408865,63,292.14285714285717,585.0914694727396,2.2913076445310487,3180.0
511058372,63,1209.5238095238096,4315.8752069358225,2.291307227249005,24650.0
511179290,63,464.5238095238095,1490.4512507544737,2.2912484461019718,6860.0
510797734,63,693.5714285714286,2516.2931051019095,2.290181267636102,13270.0
510659445,63,426.9047619047619,1410.4161558628339,2.289377825972655,7365.0
510855845,63,1251.8253968253969,3254.92806292681,2.288877241932244,15925.0
512403200,63,734.6031746031746,1655.7603023081076,2.288732405055209,9365.0
510796718,63,678.8095238095239,2480.604068322634,2.2879690157967176,13135.0
510838394,63,834.6031746031746,2797.4450182822793,2.2870486642052725,12610.0
511039628,63,416.58730158730157,1637.750430344689,2.2865385943786674,11020.0
510659460,63,428.015873015873,1411.649841121208,2.285974204845061,7370.0
510838339,63,654.047619047619,2293.518718170636,2.2854311446838724,13010.0
510649719,63,440.95238095238096,1484.9079088266224,2.2848831037522235,7805.0
510857729,63,543.0952380952381,1822.2534411235542,2.2845196208595957,9450.0
510838463,63,840.0,2809.334813932685,2.2818209817539525,12720.0
512413966,63,335.3174603174603,846.0900933000829,2.280769611318827,5485.0
510722823,63,1624.2857142857142,1643.5688099923664,2.280215234587773,6570.0
510838013,63,654.9206349206349,2313.9660988231476,2.280029003648267,13240.0
510847136,63,843.968253968254,2814.9785363775436,2.279865927699695,12750.0
511062357,63,589.4444444444445,1008.5130027434,2.2793681824814507,4380.0
512413971,63,339.12698412698415,867.6672190245463,2.2782843730086344,5690.0
510979805,63,1507.142857142857,867.5766742566825,2.2758093704475706,3270.0
512399413,63,508.57142857142856,900.1480293009465,2.2751731403460997,5025.0
511040428,63,625.6349206349206,1825.0758914983842,2.274979861287374,13120.0
510796717,63,679.2857142857143,2481.723493400474,2.274331341617254,13145.0
512404263,63,861.4285714285714,1969.9161658458538,2.2737546466451763,10540.0
510847144,63,846.1111111111111,2817.477773396665,2.273395207742145,12760.0
510649594,63,440.63492063492066,1484.7068495441995,2.271769848302521,7805.0
510659462,63,426.3492063492063,1406.7694076893522,2.2712704810730497,7335.0
510838461,63,836.3492063492064,2802.4459659763475,2.2711349762514317,12695.0
510797062,63,691.4285714285714,2503.886886257146,2.2699686720478374,13200.0
511052214,63,1470.079365079365,3633.949851863349,2.269810040947042,18055.0
512396794,63,744.2857142857143,1608.5078381648589,2.2677525684860256,8765.0
511062361,63,501.984126984127,874.9403388335556,2.2677521127845983,3545.0
510971742,63,1632.4603174603174,2280.728850859268,2.2673436945044645,13035.0
512404278,63,859.3650793650794,1955.0248517650473,2.267040871054933,10510.0
510796693,63,679.3650793650794,2482.552096725148,2.266870801053283,13155.0
512428004,63,319.44444444444446,1014.2079823888287,2.266299246858045,5110.0
512403182,63,742.2222222222222,1677.535100776409,2.2652068431704295,9460.0
512396694,63,731.3492063492064,1554.3467164045949,2.263320541275257,8295.0
510847509,63,863.8888888888889,2866.4124824793203,2.262251823012478,13375.0
510722752,63,473.4920634920635,480.8985498611703,2.26188627587987,2190.0
510723831,63,1369.126984126984,5572.743615398954,2.261428967713103,41120.0
510649742,63,443.8095238095238,1491.6730470390196,2.260728670295446,7845.0
510797080,63,693.6507936507936,2507.352769026755,2.2564481600313733,13220.0
512403300,63,658.3333333333334,1437.7508196328174,2.2564405151695266,8080.0
510797079,63,693.8888888888889,2507.7167105473504,2.2563285761784124,13225.0
510797081,63,693.8888888888889,2507.2925000892064,2.2553870755449617,13220.0
510838090,63,642.2222222222222,2279.2266263662586,2.2546915207815363,13050.0
512414084,63,463.41269841269843,1072.4049041970238,2.254225590145202,6960.0
511041466,63,249.52380952380952,760.8376719995143,2.2534927591348652,5675.0
510848655,63,886.031746031746,2971.724295640246,2.2529952552778143,13640.0
511057797,63,2039.3650793650793,1330.5112078613813,2.2529212962454404,8605.0
510649739,63,442.3015873015873,1491.7957963141826,2.252727146206565,7840.0
510723022,63,723.4920634920635,664.6904657497176,2.2519797710185996,2200.0
510848649,63,894.8412698412699,3004.787170855915,2.251902215460532,13775.0
510839720,63,689.8412698412699,2616.825824114628,2.2514841097104576,14085.0
512403458,63,1933.015873015873,5707.589990507725,2.2500278273828886,28525.0
510659415,63,446.42857142857144,1462.629213638871,2.2497383861171527,7640.0
512396281,63,913.4920634920635,2933.1808170621116,2.2487395972992834,16840.0
510659410,63,452.22222222222223,1477.9955306192458,2.2484043180395994,7715.0
510838360,63,835.7142857142857,2797.852842798191,2.2475168967646018,12605.0
511058324,63,1281.111111111111,4471.815450456231,2.2467782003425296,25160.0
510649755,63,437.46031746031747,1465.8100460638932,2.246435139685105,7695.0
512403455,63,1933.2539682539682,5706.846776286201,2.24626335866194,28530.0
510800519,63,703.7301587301587,2515.416814087063,2.246103056425239,13575.0
510800627,63,706.6666666666666,2515.526142617792,2.246026757727276,13575.0
510723845,63,254.28571428571428,595.5235275699869,2.2434927876053417,4430.0
510855505,63,1091.984126984127,3232.63880769787,2.241545935655529,15630.0
510649754,63,441.3492063492063,1477.1848788864074,2.240868400510826,7770.0
499397044,63,165.63492063492063,376.0549591605831,2.2405789198324415,1965.0
512396757,63,730.2380952380952,1553.0377175309466,2.2386105668668455,8300.0
510797737,63,699.1269841269841,2524.9671891324842,2.2379207600765043,13355.0
511614815,63,198.65079365079364,280.9764172591919,2.2367712880708273,1215.0
510659461,63,427.22222222222223,1408.886479142699,2.2352555305307087,7350.0
510723020,63,777.936507936508,717.1868401230417,2.2333214157182235,2370.0
512413980,63,387.3809523809524,956.446656836267,2.2321424313307108,6280.0
511057842,63,2070.714285714286,1377.3164818748953,2.2309109481969744,8985.0
510649738,63,443.968253968254,1494.1666570285709,2.230560990609693,7850.0
512396759,63,739.3650793650794,1579.4413804395372,2.230488972051671,8520.0
510975535,63,853.8095238095239,605.4421966267474,2.230337823814316,2120.0
510847461,63,847.4603174603175,2841.258647861025,2.230255238989609,13215.0
510838179,63,645.3968253968254,2269.2508536439846,2.229582707569267,12995.0
510848636,63,896.6666666666666,3004.2167945051997,2.2277241539538797,13775.0
510848658,63,885.2380952380952,2965.3060317193485,2.2267116518318484,13590.0
510857697,63,890.4761904761905,2921.778169678708,2.2264195567075755,13650.0
510649752,63,442.53968253968253,1485.3713755825167,2.2255267695786123,7815.0
510800656,63,710.952380952381,2536.889741831911,2.2246144319569825,13735.0
510649736,63,441.1904761904762,1490.6495429536194,2.223931528348467,7830.0
510649797,63,426.5079365079365,1435.6260955507598,2.2233379605398422,7570.0
510837984,63,662.7777777777778,2324.9496660832874,2.2219747185723135,13275.0
510649757,63,430.4761904761905,1443.5847278076365,2.221131249257961,7635.0
510649747,63,442.3015873015873,1484.8055225638639,2.220154451505017,7810.0
510838170,63,645.1587301587301,2266.8852028246724,2.219739461146887,13025.0
511075936,63,938.8095238095239,2975.6945128997004,2.219573738877613,16925.0
512396661,63,734.7619047619048,1557.7629298523316,2.219419087198159,8335.0
510838395,63,668.0952380952381,2310.7501973719222,2.2166408973335465,12985.0
510659417,63,447.46031746031747,1464.990056394712,2.2159806685572714,7650.0
511179495,63,743.4126984126984,1541.4875056771396,2.215672638554969,7205.0
510847169,63,845.5555555555555,2805.328758709832,2.215322458369139,12715.0
510838068,63,648.6507936507936,2296.1444202551183,2.2148416306392082,13075.0
510658717,63,448.968253968254,1476.1704374042506,2.2140126171953036,7665.0
510800576,63,705.6349206349206,2514.1590160758965,2.2120454672842995,13575.0
510838094,63,650.6349206349206,2269.5547190212997,2.2117851872530436,13050.0
510658718,63,444.12698412698415,1464.691572642442,2.2113446676387403,7595.0
510838093,63,648.968253968254,2269.5214357575546,2.2098517232485353,13045.0
510847494,63,847.7777777777778,2843.2116066419276,2.207997503324712,13255.0
510722825,63,1631.031746031746,1640.989119189556,2.206362672597393,6575.0
510658714,63,447.6984126984127,1473.2723138659367,2.2043505912699937,7645.0
510857551,63,859.2857142857143,2815.1148571570175,2.2042715440410117,12935.0
512428002,63,320.1587301587302,1014.6773554626535,2.2032969379155385,5105.0
512427952,63,321.1904761904762,1013.3248190684427,2.2024855577714995,5100.0
510838323,63,651.5873015873016,2293.825833834204,2.2017704665071625,13015.0
512413219,63,239.9206349206349,471.8046103778385,2.2006065515635624,2560.0
510658715,63,448.3333333333333,1473.838525755111,2.1997123646417625,7650.0
510649820,63,425.3968253968254,1435.9332419975624,2.1995471343053583,7565.0
510665564,63,308.015873015873,947.9211293593573,2.196172482233152,4910.0
512398744,63,286.6666666666667,709.0020246570118,2.194734151697317,4145.0
510659408,63,449.6031746031746,1484.0553913199767,2.1938090105416617,7725.0
511052216,63,958.8888888888889,2013.239133842734,2.193765486836421,9205.0
512404274,63,870.7936507936508,1957.0334706183046,2.1937632410996506,10510.0
510658740,63,451.58730158730157,1486.1215015117384,2.1912118814072064,7740.0
510800628,63,706.984126984127,2514.998002257037,2.1889864719694354,13570.0
510665565,63,307.46031746031747,946.7081647510752,2.187389021465621,4900.0
510649798,63,428.4920634920635,1441.6846202588256,2.187098423167641,7615.0
510658737,63,447.22222222222223,1478.7761335126404,2.185892482158919,7695.0
510838306,63,651.4285714285714,2288.790783109702,2.1858728644056566,13010.0
512427945,63,317.85714285714283,1005.7494855329379,2.185175673625875,5095.0
510649804,63,423.4920634920635,1431.1896232991705,2.1845580740745203,7575.0
510659469,63,424.2857142857143,1390.5861079064125,2.1828819107489204,7290.0
510800507,63,695.6349206349206,2504.226345675204,2.1828171265495993,13460.0
510658686,63,425.23809523809524,1407.3239959203024,2.1816904854264942,7300.0
499396769,63,272.6984126984127,587.1574673365338,2.1798161632237605,2730.0
510797945,63,703.0952380952381,2506.256112303934,2.1791064908164524,13225.0
510838020,63,658.015873015873,2308.2907270075716,2.1788698402478195,13200.0
510857630,63,859.4444444444445,2815.6042884184867,2.1788011073324514,12930.0
511044741,63,4036.904761904762,5547.628702120381,2.178785580589233,39280.0
510797731,63,698.4126984126984,2518.996347977994,2.1780561886884526,13270.0
510649802,63,424.76190476190476,1432.9530271017904,2.177245279292607,7570.0
511075924,63,951.9047619047619,2989.9323582503407,2.17639890677537,17010.0
510659473,63,421.42857142857144,1385.0190485971514,2.1761185312583353,7255.0
510649800,63,427.3015873015873,1440.811214547271,2.175618457437076,7610.0
510658738,63,448.8888888888889,1483.9720142469334,2.174979411752225,7730.0
510838051,63,660.5555555555555,2312.5865478331043,2.1730127706385813,13205.0
510658683,63,424.5238095238095,1404.996474075967,2.170601023892882,7290.0
510797983,63,698.4920634920635,2491.7390343409916,2.170408775015784,13175.0
510665554,63,308.0952380952381,949.8792064849312,2.1697841232219397,4920.0
512396659,63,730.4761904761905,1556.133212818513,2.168964909156014,8420.0
510838341,63,660.2380952380952,2295.849591245498,2.1682266489809594,13020.0
510838413,63,669.1269841269841,2310.0329106164445,2.1679561662972002,12980.0
511061084,63,237.53968253968253,462.17654165693233,2.1666052762874175,2080.0
511040318,63,642.6984126984127,1894.2812547492028,2.1629338579319417,13885.0
499396797,63,274.44444444444446,588.0819774371428,2.1616978529111646,2735.0
510649822,63,425.0,1433.312765543853,2.160616500554002,7550.0
510659467,63,426.8253968253968,1391.495569750375,2.1602471522987368,7300.0
510797765,63,703.4920634920635,2518.8420014287917,2.1600958541521424,13350.0
510857748,63,866.031746031746,2802.895990660339,2.1599533169387595,13405.0
510847459,63,837.1428571428571,2798.3927867510115,2.159761356674816,12995.0
510838420,63,679.6031746031746,2327.7339634300756,2.1595589191942035,13025.0
510649825,63,423.73015873015873,1430.9989653785535,2.159303955480881,7545.0
510838378,63,664.2857142857143,2305.1607349217293,2.1591243581049944,13010.0
512428342,63,323.6507936507937,1043.0655062274939,2.1589633620079973,5345.0
510838417,63,670.3968253968254,2312.806963338527,2.1584941249335796,13000.0
510649815,63,423.73015873015873,1430.3780710047483,2.1578884689682525,7545.0
511039917,63,613.5714285714286,1782.4531004487994,2.157707399843306,13355.0
510838048,63,659.1269841269841,2311.662148074575,2.157052383518419,13210.0
510658555,63,426.58730158730157,1417.125619160599,2.156903071397843,7415.0
512403297,63,671.1904761904761,1460.4696312415406,2.1559589654735576,8230.0
510665556,63,309.12698412698415,950.1615056614102,2.155938773106898,4920.0
510838000,63,663.6507936507936,2325.2535772832853,2.1558866014221656,13275.0
510656574,63,425.07936507936506,1428.504883882799,2.1557298038361723,7505.0
511178975,63,991.2698412698413,1467.722057786995,2.1525684406577614,7265.0
510800504,63,696.2698412698413,2503.6090028026524,2.1508685082319254,13450.0
512428000,63,321.5079365079365,1013.6983688457391,2.1505333850048114,5100.0
510659491,63,423.25396825396825,1385.8891866544063,2.1496044733294952,7270.0
512414067,63,417.85714285714283,978.3782311221158,2.1491539784427887,6445.0
510658708,63,439.2857142857143,1448.3844885692856,2.1486015788689397,7510.0
510656605,63,426.9047619047619,1424.9644671776534,2.1476100718188187,7485.0
510848708,63,882.1428571428571,2952.4774608254043,2.1465265969847587,13535.0
510665517,63,306.58730158730157,952.5072285716842,2.1460276248554435,4925.0
510838355,63,662.1428571428571,2299.418179264842,2.1453682353033083,12990.0
510838021,63,658.015873015873,2308.7445163290517,2.144944027945504,13205.0
510649827,63,423.3333333333333,1426.3527817705253,2.1448284107365954,7510.0
510658560,63,428.968253968254,1418.7051566680723,2.144657314902035,7420.0
510847759,63,875.0793650793651,2904.6752486381674,2.1443125581100606,13655.0
512396456,63,728.7301587301587,1555.8173788506945,2.143610500859606,8430.0
510665518,63,308.4920634920635,955.2126240759492,2.140508352306148,4945.0
512414066,63,424.04761904761904,990.1559249736218,2.1389741587167843,6515.0
510847386,63,835.952380952381,2778.1133156280803,2.136812488980451,12665.0
510847750,63,874.8412698412699,2901.24819748856,2.136718980057951,13645.0
510838057,63,654.9206349206349,2301.552857988649,2.1365599813226144,13105.0
510659486,63,422.6190476190476,1385.6164510097142,2.136027402877011,7270.0
